_id,BatchFileName,PoliceServiceType,PoliceService,OPP_PoliceService,IncidentNumber,Date,ApproximateTimeForceApplied,LocationType_ResidentialBuilding,LocationType_NonResidentialBuilding,LocationType_MotorVehicle,LocationType_OpenSpace,LocationType_PublicTransportation,ReportType,TypeTeam,NumberTeam,Attire,AssignmentType,IncidentType,HumaneDestructionAnimal_Distance,HumaneDestructionAnimal_Handgun,HumaneDestructionAnimal_Rifle,HumaneDestructionAnimal_Shotgun,HumaneDestructionAnimal_NumberRoundsDischarged,InteractionType,NumberIndividuals,NumberOtherOfficers,OfficerInvolvedInjuries_PhysicalInjuries,OfficerInvolvedInjuries_Treatment_No,OfficerInvolvedInjuries_Treatment_FirstAid,OfficerInvolvedInjuries_Treatment_MedicalPersonnelScene,OfficerInvolvedInjuries_Treatment_AdmissionMedicalFacility,OfficerInvolvedInjuries_Treatment_MedicalFacility,OfficerInvolvedInjuries_Treatment_Unknown,OfficerInvolvedInjuries_Treatment_Other,NoInteractIndiv_ReasonUseOfForce_EffectArrest,NoInteractIndiv_ReasonUseOfForce_PreventOffence,NoInteractIndiv_ReasonUseOfForce_PreventEscape,NoInteractIndiv_ReasonUseOfForce_ProtectOtherOfficers,NoInteractIndiv_ReasonUseOfForce_ProtectPublic,NoInteractIndiv_ReasonUseOfForce_ProtectSelf,NoInteractIndiv_ReasonUseOfForce_ProtectIndiv,NoInteractIndiv_ReasonUseOfForce_Unintentional,NoInteractIndiv_ReasonUseOfForce_Other,NoInteractIndiv_TypeForceUsed_CEW_Check,NoInteractIndiv_TypeForceUsed_CEW_Discharged,NoInteractIndiv_TypeForceUsed_Firearm_Handgun_Check,NoInteractIndiv_TypeForceUsed_Firearm_Handgun_Drawn,NoInteractIndiv_TypeForceUsed_Firearm_Handgun_Discharged,NoInteractIndiv_TypeForceUsed_Firearm_Rifle_Check,NoInteractIndiv_TypeForceUsed_Firearm_Rifle_Discharged,NoInteractIndiv_TypeForceUsed_Firearm_ShotgunLethal_Check,NoInteractIndiv_TypeForceUsed_Firearm_ShotgunLethal_Discharged,NoIndivAnimalOnly_ReasonUseOfForce_EffectArrest,NoIndivAnimalOnly_ReasonUseOfForce_PreventOffence,NoIndivAnimalOnly_ReasonUseOfForce_PreventEscape,NoIndivAnimalOnly_ReasonUseOfForce_ProtectOtherOfficers,NoIndivAnimalOnly_ReasonUseOfForce_ProtectPublic,NoIndivAnimalOnly_ReasonUseOfForce_ProtectSelf,NoIndivAnimalOnly_ReasonUseOfForce_ProtectIndiv,NoIndivAnimalOnly_ReasonUseOfForce_Unintentional,NoIndivAnimalOnly_ReasonUseOfForce_Other,NoIndivAnimalOnly_TypeForceUsed_CEW,NoIndivAnimalOnly_TypeForceUsed_Firearm,Inclusion_SOLGEN_ARA_Analysis
66,941479912,Municipal Police,Peel Regional,,PEL-892508,2023-07-17,19:27:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Family/Neighbour/Other Type of Dispute,,,,,,Interaction with Individual(s),2,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
67,865540131,Municipal Police,Peel Regional,,PEL-471024,2023-07-31,00:26:00,,,1,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
68,791876013,Municipal Police,Peel Regional,,PEL-736616,2023-08-01,03:01:00,,,,1,,Individual,,,Uniform,Traffic,"Investigation (follow-up, ongoing)",,,,,,Interaction with Individual(s),4,6,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
69,984938583,Municipal Police,Peel Regional,,PEL-816080,2023-08-02,04:57:00,,,1,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
70,809596119,Municipal Police,Peel Regional,,PEL-816080,2023-08-02,04:59:00,,,1,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
71,230812871,Municipal Police,Peel Regional,,PEL-157830,2023-08-05,01:25:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),3,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
72,616276203,Municipal Police,Peel Regional,,PEL-157830,2023-08-05,01:25:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),3,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
73,710371766,Municipal Police,Peel Regional,,PEL-372092,2023-08-09,13:15:00,,,,,1,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Other Federal/Provincial Statutes (e.g., LLA)",,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
74,429514149,Municipal Police,Peel Regional,,PEL-394557,2023-08-28,21:15:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),4,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
75,975069934,Municipal Police,Peel Regional,,PEL-841694,2023-09-01,14:35:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
76,819649184,Municipal Police,Peel Regional,,PEL-841694,2023-09-01,14:35:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
77,958506732,Municipal Police,Peel Regional,,PEL-299684,2023-09-16,20:20:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Active Attacker,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
78,951473173,Municipal Police,Peel Regional,,PEL-711403,2023-09-21,03:07:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
79,805830934,Municipal Police,Peel Regional,,PEL-353781,2023-09-27,02:14:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
80,593563321,Municipal Police,Peel Regional,,PEL-353781,2023-09-27,02:14:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
81,663518365,Municipal Police,Peel Regional,,PEL-872974,2023-10-07,05:35:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
82,747613386,Municipal Police,Peel Regional,,PEL-872974,2023-10-07,05:35:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
83,118028503,Municipal Police,Peel Regional,,PEL-815885,2023-10-07,21:27:00,,,,1,,Individual,,,Uniform,"Guns and Gangs, ROPE, Other Specialized Units",Person Stop,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
84,995812361,Municipal Police,Peel Regional,,PEL-214763,2023-10-08,21:22:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
85,920746160,Municipal Police,Peel Regional,,PEL-214763,2023-10-08,21:22:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
86,265359887,Municipal Police,Peel Regional,,PEL-319507,2023-10-22,10:04:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
87,775999517,Municipal Police,Peel Regional,,PEL-149174,2023-11-02,18:36:00,,1,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
88,949229507,Municipal Police,Peel Regional,,PEL-224367,2023-11-06,08:01:00,1,,,,,Team,Hostage Rescue Team,11,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),3,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
89,173567700,Municipal Police,Peel Regional,,PEL-482975,2023-11-07,10:40:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
90,117191115,Municipal Police,Peel Regional,,PEL-989463,2023-11-07,17:30:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Assisting Other Police Service/Agency (e.g., EMS, animal welfare inspectors)",,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
91,177265939,Municipal Police,Peel Regional,,PEL-121955,2023-11-21,05:01:00,1,,,,,Team,Hostage Rescue Team,10,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),3,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
92,318631122,Municipal Police,Peel Regional,,PEL-970385,2023-11-21,21:22:00,1,,,,,Individual,,,Non-Uniform,"Investigations (CIB, Major Crime)","Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
93,975141418,Municipal Police,Peel Regional,,PEL-123996,2023-11-22,11:17:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
94,353609312,Municipal Police,Peel Regional,,PEL-123996,2023-11-22,11:20:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
95,650451698,Municipal Police,Peel Regional,,PEL-271143,2023-11-22,21:24:00,1,,,,,Team,Hostage Rescue Team,4,Uniform,Tactical,Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
96,356245914,Municipal Police,Peel Regional,,PEL-820294,2023-11-22,20:27:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),2,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
97,925069958,Municipal Police,Peel Regional,,PEL-820294,2023-11-22,20:28:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),2,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
98,347850330,Municipal Police,Peel Regional,,PEL-990202,2023-11-26,05:40:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),2,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
99,735347592,Municipal Police,Peel Regional,,PEL-719356,2023-11-28,16:05:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
100,878279103,Municipal Police,Peel Regional,,PEL-658613,2023-11-29,05:24:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),3,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
101,551673798,Municipal Police,Peel Regional,,PEL-658613,2023-11-30,05:15:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
102,331176115,Municipal Police,Peel Regional,,PEL-663909,2023-11-30,03:57:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),2,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
103,440897985,Municipal Police,Peel Regional,,PEL-731810,2023-12-04,13:53:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
104,428385657,Municipal Police,Peel Regional,,PEL-878516,2023-12-06,10:57:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Other Federal/Provincial Statutes (e.g., LLA)",,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
105,381724737,Municipal Police,Peel Regional,,PEL-878516,2023-12-06,11:00:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),5,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
106,497253337,Municipal Police,Peel Regional,,PEL-878516,2023-12-06,10:58:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
107,757963132,Municipal Police,Peel Regional,,PEL-630395,2023-12-07,14:05:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
108,210297957,Municipal Police,Peel Regional,,PEL-971538,2023-12-10,02:53:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,6,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
109,991795915,Municipal Police,Peel Regional,,PEL-459838,2023-12-10,21:10:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Family/Neighbour/Other Type of Dispute,,,,,,Interaction with Individual(s),1,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
110,564233641,Municipal Police,Peel Regional,,PEL-336555,2023-12-10,23:04:00,1,,,,,Team,Hostage Rescue Team,4,Uniform,Targeted Community Response Units/Hostage Rescue,Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
111,431709940,Municipal Police,Peel Regional,,PEL-336555,2023-12-10,23:03:00,1,,,,,Individual,,,Uniform,Canine,Weapon(s),,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
112,124353891,Municipal Police,Peel Regional,,PEL-948699,2023-12-11,13:11:00,,,,1,,Individual,,,Uniform,Traffic,"Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
113,902563975,Municipal Police,Peel Regional,,PEL-375031,2023-12-15,09:00:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
114,861963736,Municipal Police,Peel Regional,,PEL-947581,2023-12-18,17:11:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),2,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
115,992929339,Municipal Police,Peel Regional,,PEL-947581,2023-12-18,17:10:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),2,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
116,482361342,Municipal Police,Peel Regional,,PEL-871015,2023-12-19,02:11:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),3,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
117,989964316,Municipal Police,Peel Regional,,PEL-468048,2023-12-20,18:52:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),2,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
118,611996451,Municipal Police,Peel Regional,,PEL-991091,2023-12-22,18:45:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
119,362406152,Municipal Police,Peel Regional,,PEL-991091,2023-12-22,18:45:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
120,959332723,Municipal Police,Peel Regional,,PEL-444207,2023-12-23,04:08:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
121,531374050,Municipal Police,Peel Regional,,PEL-318780,2023-12-24,02:40:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
122,144709591,Municipal Police,Peel Regional,,PEL-940039,2023-12-29,03:25:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),2,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
123,143208484,Municipal Police,Peel Regional,,PEL-360313,2023-12-30,11:10:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
124,261183899,Municipal Police,Peel Regional,,PEL-733260,2023-12-30,16:00:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
125,977881112,Municipal Police,Peel Regional,,PEL-262845,2023-12-30,23:19:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
126,391941061,Municipal Police,Peel Regional,,PEL-296169,2023-12-31,01:04:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
127,362713843,Municipal Police,Peel Regional,,PEL-959073,2023-01-29,19:11:00,1,,,,,Team,Hostage Rescue Team,4,Uniform,Tactical,Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
128,704085253,Municipal Police,Peel Regional,,PEL-971538,2023-12-10,03:30:00,1,,,,,Team,Hostage Rescue Team,4,Uniform,Targeted Community Response Units/Hostage Rescue,Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
129,671111674,Municipal Police,Guelph,,GUE-141212,2023-01-05,14:28:00,,,,1,,Team,Hostage Rescue Team,2,Non-Uniform,"Investigations (CIB, Major Crime)","Investigation (follow-up, ongoing)",,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
130,635753470,Municipal Police,Guelph,,GUE-141212,2023-01-05,14:28:00,,,,1,,Individual,,,Non-Uniform,"Investigations (CIB, Major Crime)",Person Stop,,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
131,563038016,Municipal Police,Guelph,,GUE-632811,2023-01-06,18:47:00,1,,,,,Individual,,,Uniform,Tactical,Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
132,265789123,Municipal Police,Guelph,,GUE-227647,2023-01-08,02:18:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
133,794828260,Municipal Police,Guelph,,GUE-862946,2023-01-08,04:07:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
134,251139560,Municipal Police,Guelph,,GUE-862946,2023-01-08,04:07:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
135,368732492,Municipal Police,Guelph,,GUE-987145,2023-01-10,06:21:00,1,1,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
136,840677078,Municipal Police,Guelph,,GUE-764438,2023-01-12,07:52:00,1,,,,,Individual,,,Uniform,Tactical,Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
137,639552540,Municipal Police,Guelph,,GUE-764438,2023-01-12,07:52:00,1,,,,,Individual,,,Uniform,Tactical,Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
138,834954673,Municipal Police,Guelph,,GUE-627910,2023-01-18,14:19:00,,,,1,,Team,Hostage Rescue Team,3,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),2,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
